global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_08
718.7261494698645	0.0566956546408619	0.0032143972551558	516567.277931778	784.1040015945666	-0.6486799941982326	0.4207857348730191	614819.0853166122	701.6953754161503	0.6756756348030422	492376.39988041215	0.456537563466494	707.4984025862677	515.4713894054972	0.962586	15.286645	0.121202005	0.0629046	-0.0261755264	-0.0770777444	0.0244875384	0.1699000446	0.0561703564	-0.2218615372	-0.0738431776	0.1016533843	0.1353029488	-0.073718265	-0.1903561063	-0.3019566683	0.2418587138	-0.0271369419	0.1279270956	-0.1064243961	0.1004237058	-0.1797854104	-0.0065006157	-0.0120628	0.0173887	0.00014551114384	0.00030236688769	0.0301479	0.0238552499999999	0.0005690729525624	0.0009088958744099	-0.07745	-0.0364615	0.00132944098225	0.0059985025	0.000653826	0.000510468	4.2748843827600004e-07	2.60577579024e-07	2.54592e-05	0.0	0.0	6.481708646399998e-10	0.000311523	0.0003594631	1.2921372026161004e-07	9.704657952900003e-08	0.0	0.0	0.0	0.0	0.0	-0.2001164757	-0.5259072412	-0.1694050868	0.256640809
718.7956257777641	0.0694763078996629	0.0048269573593687	516667.15163724753	793.0221091128215	8.918107518254828	79.53264170715329	628884.0655417477	702.4187590767374	0.7233836605870465	493392.1131029037	0.5232839204043153	707.4077426235243	517.9311081545569	1.040498	16.523964	0.0789791599999999	0.0393938	0.0244124161	-0.0027266784	-0.0230055855	0.0495131253	-0.2918729392	0.2875612561	-0.0587387489	0.0100363416	0.1281071528	0.1220762665	-0.1469589187	0.4296660233	-0.2268977395	-0.0218921118	0.0173597512	-0.0956568025	0.078230558	0.4293116998	-0.2197627388	-0.0455825	-0.0335197	0.00207776430625	0.00112357028809	0.0396103	0.0094624	8.953701376000005e-05	0.00156897586609	-0.0623608	0.0150892	0.00022768395664	0.00388886937664	0.0008199429999999	0.0001661169999998	6.72306523248836e-07	2.7594857688966763e-08	-0.000212643	-0.0002381021999999	5.669265764483999e-08	4.5217045449e-08	0.000325461	1.393799999999996e-05	1.9426784399999888e-10	1.05924862521e-07	0.0	0.0	0.0	0.0	0.0	-0.1874922753	-0.5902781965	-0.2593322576	0.3006638543
717.1374366685238	-1.6581891092403112	2.749591122003177	514286.103071501	771.1786361400926	-21.84347297272882	477.1373115103344	594716.4888388934	697.3847724885464	-5.033986588190942	486345.5208989017	25.34102097008628	703.3567013281826	561.3789940843056	2.805638	44.555813	1.06366265	0.697062	0.8521064513	-0.2830184569	-0.8008397547	-0.2043884038	0.1400048668	0.0109195136	-0.2631012264	-0.674586315	0.4285685854	-0.1898059164	-0.0221084444	0.1241301063	0.0228047017	-0.4244703585	-0.524288003	-0.486074628	-0.4507082766	-0.1702940722	0.0513810331	0.0500376	0.0956201	0.00250376141376	0.00914320352401	0.0138528	-0.0257575	0.00066344880625	0.00019190006784	-0.582187	-0.5198262	0.27021927820644	0.338941702969	0.0077785	0.006958557	6.050506225e-05	4.842151552225039e-05	-0.00116276	-0.000950117	9.027223136890002e-07	1.3520108176e-06	0.000865964	0.000540503	2.921434930090001e-07	7.49893649296e-07	1.0	0.0	0.0	0.0	0.0	3.121582976	0.08171580436	3.366125002	-3.855379593
718.3509418984632	1.213505229939415	1.4725949430903116	516028.0757264093	781.772817000725	10.594180860632378	112.23666810778938	611168.7374012491	699.0173618931196	1.6325894045731957	488625.2722280166	2.6653481639246617	706.3244870081636	539.268455506583	2.696812	42.827568	0.34753977	0.176362	0.3579621009	0.5234008581	-0.1861518194	-0.6165713325	-0.3524932867	-0.2034796335	-0.0520927905	-0.564426298	-0.3356016239	0.1695719273	-0.1825612413	-0.2907889111	-0.0093837159	-0.2119730168	-0.6129838409	0.4053543662	0.5446427317	-0.0435649689	-0.1185169243	0.00240748	-0.04763012	5.7959599504e-06	0.0022686283312143	0.047461	0.0336082	0.00112951110724	0.002252546521	-0.499715	0.0824719999999999	0.0068016307839999	0.249715081225	0.00557039	-0.00220811	3.10292447521e-05	4.8757497721e-06	0.000221778	0.001384538	1.916945473444e-06	4.9185481284e-08	0.000949905	8.394100000000003e-05	7.0460914810000055e-09	9.02319509025e-07	0.0	1.0	0.0	0.0	0.0	2.558847265	0.313177124	-1.803805293	1.086637618
717.7541729966835	-0.5967689017797966	0.3561331221314645	515171.052854153	781.9746707799021	0.2018537791770995	0.0407449481680772	611484.3857413363	699.2211929663841	0.2038310732644959	488910.2766933334	0.0415471064281562	703.3733618110197	523.9342454132402	2.258518	35.8671	1.0425848000000002	0.713724	-0.1306134667	0.4165554389	0.5020077132	-0.5411247459	0.0247091759	0.1523017246	-0.0202638935	-0.1195440687	-0.7363132369	-0.0461611877	0.143846455	0.0225964332	-0.0502304437	-0.0751997613	-0.0087201894	0.6695159197	-0.5241858346	0.0568796911	-0.1271709048	-0.070701	-0.07310848	0.004998631401	0.0053448498479104	0.0860024999999999	0.0385414999999998	0.0014854472222499	0.0073964300062499	0.00889372	0.50860872	0.2586828300600384	7.909825543840001e-05	-0.00223896	-0.00780935	5.0129418816e-06	6.09859474225e-05	0.00048262	0.000260842	6.8038548964e-08	2.329220644e-07	0.000573575	-0.00037633	1.4162426890000005e-07	3.28988280625e-07	0.0	0.0	1.0	0.0	0.0	-0.3635607033	0.6781814231	-1.857169395	-1.433177237
719.453924860302	1.6997518636185305	2.8891563978746677	517613.94999689306	779.3802431329847	-2.5944276469174383	6.731054815089556	607433.5633860303	702.7569579766424	3.535765010258274	493867.3419845844	12.501634207766692	707.3700320695579	518.7529151937554	1.579087	25.077188	0.3135916299999999	0.166442	-0.1481546888	0.2313168221	0.1794119943	-0.2378475806	0.1675328181	-0.1120499003	0.2434610408	0.0825270196	-0.2016658142	-0.3281759921	-0.2817183028	0.3543597955	0.1384220062	0.151421055	0.0323175207	0.2456544325	-0.2638453773	-0.2160997667	0.4283330168	-0.0169508	0.0537502	0.0002873296206399	0.00288908400004	-0.0317805	-0.1177829999999999	0.0138728350889999	0.00101000018025	0.057542	0.04864828	0.0023666551469584	0.003311081764	-0.00358188	-0.00134292	1.28298643344e-05	1.8034341264e-06	0.000553768	7.114799999999994e-05	5.062037903999991e-09	3.06658997824e-07	0.00102771	0.000454135	2.0623859822500006e-07	1.0561878441000002e-06	0.0	0.0	0.0	1.0	0.0	-0.7705258238	1.571694889	0.116353352	0.8226624456
724.1017940848903	4.647869224588362	21.602688328875622	524323.408196957	788.9386992439801	9.558456110995394	91.36408322582518	622424.2711647833	704.2072007169135	1.450242740271051	495907.7815415512	2.103204005708887	710.8292271707037	531.7808710109683	1.648039	26.172209	0.49747446	0.32089	0.0910797438	0.2188088462	0.01137886	-0.0394609531	-0.1013191203	-0.1397351227	0.3364285622	-0.0762826123	0.0515944495	0.5847193499	-0.0715417729	0.042196035	0.3513009111	0.2745905143	-0.2412978181	-0.0139168607	0.1136601534	0.0800255082	0.4994283357	-0.0407785	-0.0238277	0.00166288606225	0.00056775928729	-0.00518694	0.02659356	0.0007072174334736	2.69043465636e-05	-0.127666	-0.185208	0.034302003264	0.016298607556	0.000688365	0.004270245	4.738463732250001e-07	1.8234992360025e-05	-0.000251145	-0.000804913	6.47884937569e-07	6.3073811025e-08	0.000865964	-0.000161746	2.6161768516000016e-08	7.49893649296e-07	0.0	0.0	0.0	0.0	1.0	0.4292776968	0.9150669629	0.1197435988	0.07582633189
724.4948677308814	0.3930736459910804	0.1545068911727212	524892.8133683874	789.8064804800223	0.8677812360422195	0.7530442736269622	623794.2766082399	704.9719734594721	0.7647727425586481	496985.48336334265	0.5848773477606763	710.2869384306953	529.2593835399591	1.200317	19.06201	0.07659061	0.0436758	-0.0246751591	0.240148898	0.0794341925	0.1668029668	-0.1457982629	-0.4347319886	0.359040391	0.0904017406	0.1049167041	0.0697867163	0.1291268707	-0.3185783793	-0.0562458675	0.3774586084	-0.0210169096	-0.0573575299	0.0961762782	-0.2784917097	0.0386096828	-0.04465	-0.0038715	0.0019936225	1.498851225e-05	-0.0290789	-0.02389196	0.0005708257526416	0.00084558242521	-0.0954129	0.0322531	0.00104026245961	0.0091036214864099	0.000658714	-2.9651000000000005e-05	4.33904133796e-07	8.791818010000003e-10	-0.000217185	3.395999999999998e-05	1.1532815999999984e-09	4.7169324225e-08	0.000598094	-0.00026787	7.175433690000003e-08	3.57716432836e-07	0.0	0.0	0.0	0.0	0.0	0.1229320619	1.365039989	-0.07294903716	0.4695437502
723.3395751965364	-1.1552925343449942	1.3347008399132796	523220.14104550576	789.6873560556709	-0.119124424351412	0.0141906284770552	623606.1203141959	703.7190623074014	-1.2529111520707374	495220.5186548082	1.5697863549832225	710.3729593967206	534.3327017422882	1.086522	17.254858	0.09184168	0.0482063	0.0188297296	0.0842447489	0.0186371391	0.2220933957	-0.3153487096	-0.2103640044	0.339027689	-0.0222216275	0.1655397499	-0.1458245156	-0.0481122743	-0.3302134576	0.0195897786	0.340801375	-0.0576928538	-0.163550034	-0.028260199	-0.1892589931	-0.1203147488	-0.0168263	0.0278237	0.0002831243716899	0.00077415828169	-0.00515981	0.02391909	0.0005721228664281	2.66236392361e-05	-0.0929046	0.0025082999999999	6.291568889999956e-06	0.00863126470116	2.55962e-05	-0.0006331178	6.5516545444e-10	4.0083814867684003e-07	-0.000297154	-7.996899999999999e-05	6.3950409609999985e-09	8.8300499716e-08	0.000559369	-3.872499999999998e-05	1.4996256249999983e-09	3.12893678161e-07	0.0	0.0	0.0	0.0	0.0	0.4840819726	1.424541932	0.09744450925	0.06808387758
721.0397969607817	-2.2997782357547294	5.288979933651135	519898.3888012453	789.3017729496107	-0.3855831060601531	0.1486743316789953	622997.2887813988	703.8443579361398	0.1252956287383995	495396.8801985369	0.0156989945809508	710.2693551366831	525.1468936243427	1.120079	17.787766	0.114465875	0.0551075	-0.0524413663	0.0437265641	0.0802004459	0.1669763355	-0.3085073882	0.0407296379	0.3138195469	0.0170557455	0.0584226385	-0.1530005794	-0.0351541874	0.1760877036	-0.1164786236	0.3394837292	-0.0682960783	-0.0260160486	-0.0898025938	0.0972625038	-0.1505452138	-0.0403846	-0.0235583	0.00163091591716	0.00055499349889	-0.0373866	-0.03222679	0.001038565993704	0.00139775785956	-0.0654838	0.0274208	0.00075190027264	0.0042881280624399	-8.048009999999998e-05	-0.0001060762999999	6.477046496009997e-09	1.1252181421689996e-08	8.55684e-05	0.0003827224	1.4647643546175997e-07	7.321951078560001e-09	0.000422968	-0.0001364009999999	1.8605232800999997e-08	1.7890192902400005e-07	0.0	0.0	0.0	0.0	0.0	-0.01250874781	1.181165873	-0.7402211603	0.160118995
719.4791885933786	-1.5606083674031197	2.4354984764086307	517650.3028189864	787.1549023424037	-2.1468706072070063	4.60905340408938	619612.8402816792	703.54867650103	-0.2956814351098273	494980.74020635086	0.087427511068607	709.1118506329902	515.1018176520002	0.964754	15.321076	0.048426425	0.0238422	-0.0418405445	-0.0350323194	-0.0058226438	0.198692157	-0.2391839051	0.0290100878	0.273884011	-0.0574454316	0.0942240832	0.0288366076	0.1715297299	0.1074748414	-0.2956842698	0.2732462329	-0.1009071323	-0.1130895777	-0.1220136403	0.1958823859	-0.1213116674	-0.0233846	0.017	0.00054683951716	0.000289	-0.0436989	-0.0063123	3.984513129e-05	0.0019095938612099	-0.0659336	-0.0004498	2.0232004000000017e-07	0.00434723960896	-0.000236894	-0.0001564139	5.6118767236e-08	2.4465308113210013e-08	0.000259456	0.0001738875999999	3.023689743375999e-08	6.731741593599998e-08	0.000585953	0.0001629849999999	2.6564110224999976e-08	3.433409182089999e-07	0.0	0.0	0.0	0.0	0.0	0.06649473326	1.26308856	-0.7179962854	0.2402927274
720.0124434916311	0.5332548982524941	0.2843607865102778	518417.91878278926	790.8745076809251	3.7196053385214327	13.835463874357142	625482.4868995458	703.1638076875386	-0.38486881349138	494439.3404416377	0.1481240035982626	709.0276752893152	519.1024662226852	0.977208	15.518852	0.0928885219	0.0487997	-0.0107251366	-0.0571908867	-0.0472186452	0.0896353375	-0.2488171554	0.2777288812	0.2217719081	-0.046411417	0.0242248605	-0.1926764862	0.2919771619	0.1763950162	-0.1344959519	0.2347410916	-0.0890374339	-0.0677895286	-0.055077711	0.261875376	-0.3284583974	-0.0370823	-0.0136977	0.00137509697329	0.00018762698529	2.65219e-05	0.0437254219	0.0019119125203329	7.0341117961e-10	-0.0618561	0.0040774999999999	1.662600624999998e-05	0.0038261771072099	-0.000401416	-0.0001645219999999	1.61134805056e-07	2.7067488483999996e-08	-0.0	-0.000259456	6.731741593599998e-08	0.0	0.000382173	-0.0002037799999999	4.15262884e-08	1.46056201929e-07	0.0	0.0	0.0	0.0	0.0	0.1409462805	1.147414944	-0.4056643971	0.198562881
