3.566466863000000154e-01	1.490111846999999934e-01	-2.809109457000000254e-01	1.974087160999999924e-01	1.514826012000000111e+00	3.844805280999999963e-01	8.779487620999999464e-01	9.132392111999999562e-01	3.727842178999999923e-01	-1.405863595000000021e+00	-2.193495672999999924e-01
1.436874390000000001e-01	8.096363999000000256e-01	-1.961610207999999966e+00	-3.045757781999999803e-01	-4.005048300999999866e-01	5.566704621000000408e-01	-1.095503419999999950e-01	8.549981130000000595e-02	-7.924548852999999671e-01	-5.947259628000000076e-01	6.927269940000000403e-01
3.597776485999999996e-01	1.193742858000000018e+00	9.724087276999999752e-01	-8.117277158999999798e-02	-7.116466306999999492e-02	-7.402330910000000097e-01	7.537844407999999552e-01	-1.610406884000000094e+00	-3.096625823999999971e-01	8.034041527000000682e-02	1.685826620000000053e+00
-1.135234075999999925e+00	1.351173047000000071e+00	2.528695919000000014e+00	6.861086097999999356e-02	1.155509145999999987e-01	1.391494605999999967e+00	1.599094436000000063e-01	-5.578353321000000253e-01	-4.864387922999999780e-01	5.085305785999999495e-01	-2.464909597000000119e+00
2.725677431999999900e-01	2.087410858999999785e+00	-2.762594298000000115e-01	-1.969066384000000003e+00	-3.669751097000000239e-01	-2.075136893999999899e+00	-1.745682233999999999e+00	9.508266907000000323e-01	9.934792089999999742e-01	9.882020715999999538e-01	-9.969069418999999543e-01
9.941509163999999732e-01	-1.190184123999999954e+00	-2.851328121000000215e-01	3.299824125000000219e+00	-1.550447051999999992e+00	-2.463209305999999987e+00	-1.274677878000000097e+00	1.880426217999999983e+00	-1.463744498000000061e+00	8.271069435000000247e-01	6.078920543000000398e-01
-1.970990249000000027e-01	-3.903031081000000180e-01	-2.062476854999999859e-02	-9.474781862999999416e-02	2.798499241000000026e+00	-4.059927759000000330e-02	1.236136929000000023e-01	-6.469268358999999968e-01	-3.843992177000000177e-01	1.980356457999999931e+00	-2.621519581000000265e-01
2.852247544000000024e-01	-7.398081120999999705e-01	-9.857106634000000200e-01	3.650224181000000234e-02	-2.426444975000000004e-01	2.287358978999999917e-02	1.177191263000000099e+00	3.835405933000000100e-01	1.715566578999999925e-01	1.575972190000000106e+00	-7.114530921999999702e-01
-5.811352787000000075e-02	-1.200229803999999900e+00	2.030399177999999971e-01	-4.433230933000000262e-01	4.603166759999999802e-01	6.513789691000000381e-01	5.786138075999999741e-02	3.006731066000000174e-01	-2.153093226999999998e-01	8.581890280999999732e-01	1.126450732999999982e+00
1.628891579000000048e-02	-4.200249845999999843e-01	1.432213283000000059e-01	-1.554143922000000011e-01	-4.724036014999999922e-01	1.028349893999999987e+00	6.569944384000000470e-01	9.851379168999999658e-01	6.001905145000000497e-01	-1.102468635999999955e-03	6.860954371999999912e-01
4.666598276000000212e-01	-6.109369893000000246e-03	-9.404196233999999599e-01	-2.186908640000000126e-01	-3.941581026000000043e-01	6.453736883999999785e-01	5.827281765999999807e-01	5.719021142000000335e-01	5.048942411000000297e-01	-3.919871121999999874e-01	5.686625829000000465e-01
2.069558490999999847e-02	-3.166563145999999884e-01	1.477916487000000001e-01	-4.093316387000000001e-01	-5.872871776000000432e-01	7.207126359000000093e-01	-2.303114263999999911e-01	-5.211091810000000046e-02	-7.646881616999999798e-01	-1.046668431999999926e+00	1.143055088000000108e+00
-9.771756092000000171e-02	-5.991694033000000141e-01	1.681021407999999939e-01	-9.399792758000000137e-03	-1.060083210000000026e-01	3.007153904000000044e-01	5.524060050000000333e-01	2.400299962000000120e-01	-9.589926520999999537e-01	-1.152191836999999941e+00	-1.234682478000000000e-01
4.861995112999999979e-01	-9.120099646999999532e-01	-7.154272780999999526e-01	4.117001848000000075e-02	-8.158348952999999737e-01	-1.566170192000000128e-01	1.002327887000000084e+00	2.410262202000000020e-01	-5.281166288999999958e-01	-9.414303680000000174e-01	-8.299897090000000199e-01
1.426294006999999919e-01	-1.039887065999999916e+00	6.751517247999999638e-02	-4.239069625999999924e-01	-8.341332491999999821e-01	1.245881467999999936e-01	1.641276951999999859e-02	-3.311524048000000220e-01	-6.868960571000000126e-01	-9.934545201000000159e-01	1.125067329999999977e-01
-3.335636269000000098e+00	-4.417074391999999822e-02	1.432519662000000027e+00	6.540183115000000047e-01	8.860753982000000306e-01	1.506211952000000021e-02	-6.962527719000000115e-02	-1.613206523999999975e+00	1.308849109000000066e+00	-3.799163380999999728e-01	-5.927115605999999648e-01
1.279272031000000087e+00	1.267578644999999948e+00	-1.971987884999999996e-01	-1.879047782999999916e-01	6.629325815000000621e-02	-3.659044429000000154e-01	-2.531331102999999860e+00	-1.740662979000000110e+00	2.638948849000000152e+00	8.864294820000000186e-02	-4.222755686999999925e-01
